subject_id,budget_nights,seed,stratum_type,stratum,target,metric,value,seed_sd,n_windows,n_nights
User02,7,1,device,22480,humidity,rmse,20.046636347623934,,36543,30
User02,7,1,device,22480,humidity,bias,18.541365478395118,,36543,30
User02,7,1,device,22482,temperature,mae,2.7908648112357306,,59296,35
User02,7,1,device,22482,temperature,rmse,3.164438552258513,,59296,35
User02,7,1,device,22482,temperature,bias,-2.7673373188626833,,59296,35
User02,7,1,device,22482,humidity,mae,12.500142289754795,,59296,35
User02,7,1,device,22482,humidity,rmse,16.84232972489657,,59296,35
User02,7,1,device,22482,humidity,bias,6.737523111250762,,59296,35
User02,7,1,device_x_channel_quality_phase,22482/normal,temperature,mae,3.2398137607080706,,23134,13
User02,7,1,device_x_channel_quality_phase,22482/normal,temperature,rmse,3.560800092015355,,23134,13
